hour_of_the_year;hour_of_the_day;day;pv_generation
5761;1;241;0.0
5762;2;241;0.0
5763;3;241;0.0
5764;4;241;0.0
5765;5;241;0.0
5766;6;241;0.191
5767;7;241;0.62
5768;8;241;1.212
5769;9;241;1.912
5770;10;241;2.505
5771;11;241;2.974
5772;12;241;3.099
5773;13;241;2.952
5774;14;241;2.595
5775;15;241;2.021
5776;16;241;1.36
5777;17;241;0.695
5778;18;241;0.12
5779;19;241;0.0
5780;20;241;0.0
5781;21;241;0.0
5782;22;241;0.0
5783;23;241;0.0
5784;24;241;0.0
