hour_of_the_year;hour_of_the_day;day;pv_generation
2905;1;122;0.0
2906;2;122;0.0
2907;3;122;0.0
2908;4;122;0.0
2909;5;122;0.091
2910;6;122;0.964
2911;7;122;2.848
2912;8;122;4.631
2913;9;122;6.09
2914;10;122;7.055
2915;11;122;7.332
2916;12;122;6.837
2917;13;122;5.716
2918;14;122;4.38
2919;15;122;3.132
2920;16;122;1.581
2921;17;122;0.492
2922;18;122;0.101
2923;19;122;0.0
2924;20;122;0.0
2925;21;122;0.0
2926;22;122;0.0
2927;23;122;0.0
2928;24;122;0.0
