hour_of_the_year;hour_of_the_day;day;pv_generation
5329;1;223;0.0
5330;2;223;0.0
5331;3;223;0.0
5332;4;223;0.0
5333;5;223;0.093
5334;6;223;0.793
5335;7;223;2.478
5336;8;223;4.12
5337;9;223;5.53
5338;10;223;6.578
5339;11;223;7.074
5340;12;223;6.992
5341;13;223;6.515
5342;14;223;5.616
5343;15;223;4.458
5344;16;223;2.923
5345;17;223;1.501
5346;18;223;0.333
5347;19;223;0.0
5348;20;223;0.0
5349;21;223;0.0
5350;22;223;0.0
5351;23;223;0.0
5352;24;223;0.0
