hour_of_the_year;hour_of_the_day;day;pv_generation
6433;1;269;0.0
6434;2;269;0.0
6435;3;269;0.0
6436;4;269;0.0
6437;5;269;0.0
6438;6;269;0.025
6439;7;269;0.619
6440;8;269;1.308
6441;9;269;1.912
6442;10;269;2.189
6443;11;269;2.201
6444;12;269;2.169
6445;13;269;2.257
6446;14;269;2.012
6447;15;269;1.093
6448;16;269;0.566
6449;17;269;0.264
6450;18;269;0.0
6451;19;269;0.0
6452;20;269;0.0
6453;21;269;0.0
6454;22;269;0.0
6455;23;269;0.0
6456;24;269;0.0
