hour_of_the_year;hour_of_the_day;day;pv_generation
505;1;22;0.0
506;2;22;0.0
507;3;22;0.0
508;4;22;0.0
509;5;22;0.0
510;6;22;0.0
511;7;22;0.0
512;8;22;1.744
513;9;22;4.152
514;10;22;5.827
515;11;22;6.776
516;12;22;6.99
517;13;22;6.542
518;14;22;5.312
519;15;22;3.243
520;16;22;0.642
521;17;22;0.0
522;18;22;0.0
523;19;22;0.0
524;20;22;0.0
525;21;22;0.0
526;22;22;0.0
527;23;22;0.0
528;24;22;0.0
