hour_of_the_year;hour_of_the_day;day;pv_generation
3937;1;165;0.0
3938;2;165;0.0
3939;3;165;0.0
3940;4;165;0.008
3941;5;165;0.377
3942;6;165;1.21
3943;7;165;2.786
3944;8;165;4.394
3945;9;165;5.687
3946;10;165;6.544
3947;11;165;6.859
3948;12;165;5.875
3949;13;165;3.966
3950;14;165;3.483
3951;15;165;4.132
3952;16;165;3.524
3953;17;165;2.012
3954;18;165;0.691
3955;19;165;0.065
3956;20;165;0.0
3957;21;165;0.0
3958;22;165;0.0
3959;23;165;0.0
3960;24;165;0.0
