hour_of_the_year;hour_of_the_day;day;pv_generation
1105;1;47;0.0
1106;2;47;0.0
1107;3;47;0.0
1108;4;47;0.0
1109;5;47;0.0
1110;6;47;0.0
1111;7;47;0.667
1112;8;47;3.717
1113;9;47;5.656
1114;10;47;6.903
1115;11;47;7.587
1116;12;47;7.704
1117;13;47;7.237
1118;14;47;6.206
1119;15;47;4.522
1120;16;47;2.095
1121;17;47;0.039
1122;18;47;0.0
1123;19;47;0.0
1124;20;47;0.0
1125;21;47;0.0
1126;22;47;0.0
1127;23;47;0.0
1128;24;47;0.0
