hour_of_the_year;hour_of_the_day;day;pv_generation
8113;1;339;0.0
8114;2;339;0.0
8115;3;339;0.0
8116;4;339;0.0
8117;5;339;0.0
8118;6;339;0.0
8119;7;339;0.0
8120;8;339;1.263
8121;9;339;3.799
8122;10;339;5.46
8123;11;339;6.317
8124;12;339;6.522
8125;13;339;6.122
8126;14;339;5.077
8127;15;339;3.261
8128;16;339;0.251
8129;17;339;0.0
8130;18;339;0.0
8131;19;339;0.0
8132;20;339;0.0
8133;21;339;0.0
8134;22;339;0.0
8135;23;339;0.0
8136;24;339;0.0
