hour_of_the_year;hour_of_the_day;day;pv_generation
1441;1;61;0.0
1442;2;61;0.0
1443;3;61;0.0
1444;4;61;0.0
1445;5;61;0.0
1446;6;61;0.0
1447;7;61;0.119
1448;8;61;0.628
1449;9;61;1.434
1450;10;61;3.431
1451;11;61;5.134
1452;12;61;5.606
1453;13;61;4.813
1454;14;61;3.832
1455;15;61;2.398
1456;16;61;0.882
1457;17;61;0.106
1458;18;61;0.0
1459;19;61;0.0
1460;20;61;0.0
1461;21;61;0.0
1462;22;61;0.0
1463;23;61;0.0
1464;24;61;0.0
