hour_of_the_year;hour_of_the_day;day;pv_generation
7153;1;299;0.0
7154;2;299;0.0
7155;3;299;0.0
7156;4;299;0.0
7157;5;299;0.0
7158;6;299;0.0
7159;7;299;0.348
7160;8;299;2.309
7161;9;299;4.304
7162;10;299;5.887
7163;11;299;6.554
7164;12;299;6.684
7165;13;299;6.33
7166;14;299;5.446
7167;15;299;4.016
7168;16;299;2.077
7169;17;299;0.028
7170;18;299;0.0
7171;19;299;0.0
7172;20;299;0.0
7173;21;299;0.0
7174;22;299;0.0
7175;23;299;0.0
7176;24;299;0.0
