hour_of_the_year;hour_of_the_day;day;pv_generation
841;1;36;0.0
842;2;36;0.0
843;3;36;0.0
844;4;36;0.0
845;5;36;0.0
846;6;36;0.0
847;7;36;0.087
848;8;36;2.776
849;9;36;5.016
850;10;36;6.569
851;11;36;7.383
852;12;36;7.525
853;13;36;7.045
854;14;36;5.917
855;15;36;3.875
856;16;36;0.975
857;17;36;0.0
858;18;36;0.0
859;19;36;0.0
860;20;36;0.0
861;21;36;0.0
862;22;36;0.0
863;23;36;0.0
864;24;36;0.0
