hour_of_the_year;hour_of_the_day;day;pv_generation
5209;1;218;0.0
5210;2;218;0.0
5211;3;218;0.0
5212;4;218;0.0
5213;5;218;0.02
5214;6;218;0.329
5215;7;218;1.143
5216;8;218;2.843
5217;9;218;4.589
5218;10;218;5.581
5219;11;218;5.723
5220;12;218;5.411
5221;13;218;4.422
5222;14;218;3.214
5223;15;218;1.878
5224;16;218;0.966
5225;17;218;0.433
5226;18;218;0.13
5227;19;218;0.0
5228;20;218;0.0
5229;21;218;0.0
5230;22;218;0.0
5231;23;218;0.0
5232;24;218;0.0
