hour_of_the_year;hour_of_the_day;day;pv_generation
1153;1;49;0.0
1154;2;49;0.0
1155;3;49;0.0
1156;4;49;0.0
1157;5;49;0.0
1158;6;49;0.0
1159;7;49;0.709
1160;8;49;3.58
1161;9;49;5.521
1162;10;49;6.803
1163;11;49;7.474
1164;12;49;7.572
1165;13;49;7.115
1166;14;49;6.092
1167;15;49;4.431
1168;16;49;2.07
1169;17;49;0.061
1170;18;49;0.0
1171;19;49;0.0
1172;20;49;0.0
1173;21;49;0.0
1174;22;49;0.0
1175;23;49;0.0
1176;24;49;0.0
