hour_of_the_year;hour_of_the_day;day;pv_generation
4321;1;181;0.0
4322;2;181;0.0
4323;3;181;0.0
4324;4;181;0.011
4325;5;181;0.29
4326;6;181;1.095
4327;7;181;2.791
4328;8;181;4.391
4329;9;181;5.678
4330;10;181;6.564
4331;11;181;7.044
4332;12;181;7.114
4333;13;181;6.757
4334;14;181;5.95
4335;15;181;4.668
4336;16;181;3.166
4337;17;181;1.746
4338;18;181;0.717
4339;19;181;0.161
4340;20;181;0.0
4341;21;181;0.0
4342;22;181;0.0
4343;23;181;0.0
4344;24;181;0.0
