hour_of_the_year;hour_of_the_day;day;pv_generation
3649;1;153;0.0
3650;2;153;0.0
3651;3;153;0.0
3652;4;153;0.0
3653;5;153;0.29
3654;6;153;1.17
3655;7;153;2.985
3656;8;153;4.648
3657;9;153;5.967
3658;10;153;6.869
3659;11;153;7.36
3660;12;153;7.457
3661;13;153;7.166
3662;14;153;6.474
3663;15;153;5.379
3664;16;153;3.899
3665;17;153;2.156
3666;18;153;0.517
3667;19;153;0.158
3668;20;153;0.0
3669;21;153;0.0
3670;22;153;0.0
3671;23;153;0.0
3672;24;153;0.0
