hour_of_the_year;hour_of_the_day;day;pv_generation
6265;1;262;0.0
6266;2;262;0.0
6267;3;262;0.0
6268;4;262;0.0
6269;5;262;0.0
6270;6;262;0.179
6271;7;262;1.583
6272;8;262;3.329
6273;9;262;5.274
6274;10;262;6.848
6275;11;262;7.602
6276;12;262;7.747
6277;13;262;7.396
6278;14;262;6.56
6279;15;262;5.216
6280;16;262;3.379
6281;17;262;1.246
6282;18;262;0.004
6283;19;262;0.0
6284;20;262;0.0
6285;21;262;0.0
6286;22;262;0.0
6287;23;262;0.0
6288;24;262;0.0
