hour_of_the_year;hour_of_the_day;day;pv_generation
6145;1;257;0.0
6146;2;257;0.0
6147;3;257;0.0
6148;4;257;0.0
6149;5;257;0.0
6150;6;257;0.2
6151;7;257;1.384
6152;8;257;3.098
6153;9;257;4.593
6154;10;257;5.673
6155;11;257;6.159
6156;12;257;6.361
6157;13;257;6.001
6158;14;257;5.329
6159;15;257;4.224
6160;16;257;2.54
6161;17;257;0.844
6162;18;257;0.023
6163;19;257;0.0
6164;20;257;0.0
6165;21;257;0.0
6166;22;257;0.0
6167;23;257;0.0
6168;24;257;0.0
