hour_of_the_year;hour_of_the_day;day;pv_generation
8401;1;351;0.0
8402;2;351;0.0
8403;3;351;0.0
8404;4;351;0.0
8405;5;351;0.0
8406;6;351;0.0
8407;7;351;0.0
8408;8;351;0.091
8409;9;351;0.597
8410;10;351;1.202
8411;11;351;1.833
8412;12;351;2.331
8413;13;351;2.957
8414;14;351;2.305
8415;15;351;0.99
8416;16;351;0.011
8417;17;351;0.0
8418;18;351;0.0
8419;19;351;0.0
8420;20;351;0.0
8421;21;351;0.0
8422;22;351;0.0
8423;23;351;0.0
8424;24;351;0.0
