hour_of_the_year;hour_of_the_day;day;pv_generation
6673;1;279;0.0
6674;2;279;0.0
6675;3;279;0.0
6676;4;279;0.0
6677;5;279;0.0
6678;6;279;0.0
6679;7;279;0.434
6680;8;279;1.137
6681;9;279;1.525
6682;10;279;1.386
6683;11;279;1.322
6684;12;279;1.439
6685;13;279;2.154
6686;14;279;2.369
6687;15;279;1.667
6688;16;279;0.846
6689;17;279;0.109
6690;18;279;0.0
6691;19;279;0.0
6692;20;279;0.0
6693;21;279;0.0
6694;22;279;0.0
6695;23;279;0.0
6696;24;279;0.0
