hour_of_the_year;hour_of_the_day;day;pv_generation
1321;1;56;0.0
1322;2;56;0.0
1323;3;56;0.0
1324;4;56;0.0
1325;5;56;0.0
1326;6;56;0.0
1327;7;56;1.132
1328;8;56;3.619
1329;9;56;5.512
1330;10;56;6.777
1331;11;56;7.447
1332;12;56;7.577
1333;13;56;7.162
1334;14;56;6.187
1335;15;56;4.548
1336;16;56;1.674
1337;17;56;0.098
1338;18;56;0.0
1339;19;56;0.0
1340;20;56;0.0
1341;21;56;0.0
1342;22;56;0.0
1343;23;56;0.0
1344;24;56;0.0
