hour_of_the_year;hour_of_the_day;day;pv_generation
8569;1;358;0.0
8570;2;358;0.0
8571;3;358;0.0
8572;4;358;0.0
8573;5;358;0.0
8574;6;358;0.0
8575;7;358;0.0
8576;8;358;0.102
8577;9;358;0.499
8578;10;358;0.683
8579;11;358;0.548
8580;12;358;0.357
8581;13;358;0.256
8582;14;358;0.217
8583;15;358;0.068
8584;16;358;0.0
8585;17;358;0.0
8586;18;358;0.0
8587;19;358;0.0
8588;20;358;0.0
8589;21;358;0.0
8590;22;358;0.0
8591;23;358;0.0
8592;24;358;0.0
