hour_of_the_year;hour_of_the_day;day;pv_generation
5041;1;211;0.0
5042;2;211;0.0
5043;3;211;0.0
5044;4;211;0.0
5045;5;211;0.211
5046;6;211;0.908
5047;7;211;2.351
5048;8;211;3.821
5049;9;211;5.165
5050;10;211;6.013
5051;11;211;6.393
5052;12;211;6.596
5053;13;211;6.407
5054;14;211;5.954
5055;15;211;4.99
5056;16;211;3.664
5057;17;211;2.034
5058;18;211;0.576
5059;19;211;0.055
5060;20;211;0.0
5061;21;211;0.0
5062;22;211;0.0
5063;23;211;0.0
5064;24;211;0.0
