hour_of_the_year;hour_of_the_day;day;pv_generation
7897;1;330;0.0
7898;2;330;0.0
7899;3;330;0.0
7900;4;330;0.0
7901;5;330;0.0
7902;6;330;0.0
7903;7;330;0.0
7904;8;330;0.179
7905;9;330;0.796
7906;10;330;1.598
7907;11;330;2.961
7908;12;330;4.078
7909;13;330;4.477
7910;14;330;3.138
7911;15;330;1.096
7912;16;330;0.068
7913;17;330;0.0
7914;18;330;0.0
7915;19;330;0.0
7916;20;330;0.0
7917;21;330;0.0
7918;22;330;0.0
7919;23;330;0.0
7920;24;330;0.0
