hour_of_the_year;hour_of_the_day;day;pv_generation
1129;1;48;0.0
1130;2;48;0.0
1131;3;48;0.0
1132;4;48;0.0
1133;5;48;0.0
1134;6;48;0.0
1135;7;48;0.605
1136;8;48;3.547
1137;9;48;5.552
1138;10;48;6.853
1139;11;48;7.552
1140;12;48;7.673
1141;13;48;7.245
1142;14;48;6.224
1143;15;48;4.565
1144;16;48;2.178
1145;17;48;0.06
1146;18;48;0.0
1147;19;48;0.0
1148;20;48;0.0
1149;21;48;0.0
1150;22;48;0.0
1151;23;48;0.0
1152;24;48;0.0
