hour_of_the_year;hour_of_the_day;day;pv_generation
1729;1;73;0.0
1730;2;73;0.0
1731;3;73;0.0
1732;4;73;0.0
1733;5;73;0.0
1734;6;73;0.0
1735;7;73;0.229
1736;8;73;0.904
1737;9;73;2.121
1738;10;73;2.614
1739;11;73;2.163
1740;12;73;1.651
1741;13;73;1.301
1742;14;73;0.876
1743;15;73;0.584
1744;16;73;0.531
1745;17;73;0.13
1746;18;73;0.0
1747;19;73;0.0
1748;20;73;0.0
1749;21;73;0.0
1750;22;73;0.0
1751;23;73;0.0
1752;24;73;0.0
