hour_of_the_year;hour_of_the_day;day;pv_generation
6337;1;265;0.0
6338;2;265;0.0
6339;3;265;0.0
6340;4;265;0.0
6341;5;265;0.0
6342;6;265;0.011
6343;7;265;0.308
6344;8;265;0.849
6345;9;265;1.526
6346;10;265;2.276
6347;11;265;2.937
6348;12;265;3.628
6349;13;265;4.181
6350;14;265;3.94
6351;15;265;3.073
6352;16;265;1.799
6353;17;265;0.494
6354;18;265;0.0
6355;19;265;0.0
6356;20;265;0.0
6357;21;265;0.0
6358;22;265;0.0
6359;23;265;0.0
6360;24;265;0.0
