hour_of_the_year;hour_of_the_day;day;pv_generation
5977;1;250;0.0
5978;2;250;0.0
5979;3;250;0.0
5980;4;250;0.0
5981;5;250;0.0
5982;6;250;0.095
5983;7;250;0.586
5984;8;250;1.46
5985;9;250;2.304
5986;10;250;3.015
5987;11;250;3.302
5988;12;250;3.211
5989;13;250;2.783
5990;14;250;2.273
5991;15;250;1.974
5992;16;250;1.495
5993;17;250;0.679
5994;18;250;0.049
5995;19;250;0.0
5996;20;250;0.0
5997;21;250;0.0
5998;22;250;0.0
5999;23;250;0.0
6000;24;250;0.0
