hour_of_the_year;hour_of_the_day;day;pv_generation
2041;1;86;0.0
2042;2;86;0.0
2043;3;86;0.0
2044;4;86;0.0
2045;5;86;0.0
2046;6;86;0.108
2047;7;86;1.041
2048;8;86;2.544
2049;9;86;4.825
2050;10;86;6.076
2051;11;86;6.545
2052;12;86;6.613
2053;13;86;6.227
2054;14;86;5.839
2055;15;86;4.817
2056;16;86;3.002
2057;17;86;0.96
2058;18;86;0.014
2059;19;86;0.0
2060;20;86;0.0
2061;21;86;0.0
2062;22;86;0.0
2063;23;86;0.0
2064;24;86;0.0
