hour_of_the_year;hour_of_the_day;day;pv_generation
7105;1;297;0.0
7106;2;297;0.0
7107;3;297;0.0
7108;4;297;0.0
7109;5;297;0.0
7110;6;297;0.0
7111;7;297;0.113
7112;8;297;0.893
7113;9;297;1.687
7114;10;297;1.971
7115;11;297;1.932
7116;12;297;1.952
7117;13;297;2.066
7118;14;297;1.858
7119;15;297;1.308
7120;16;297;0.52
7121;17;297;0.0
7122;18;297;0.0
7123;19;297;0.0
7124;20;297;0.0
7125;21;297;0.0
7126;22;297;0.0
7127;23;297;0.0
7128;24;297;0.0
