hour_of_the_year;hour_of_the_day;day;pv_generation
1009;1;43;0.0
1010;2;43;0.0
1011;3;43;0.0
1012;4;43;0.0
1013;5;43;0.0
1014;6;43;0.0
1015;7;43;0.025
1016;8;43;0.748
1017;9;43;2.166
1018;10;43;3.175
1019;11;43;3.911
1020;12;43;4.181
1021;13;43;3.625
1022;14;43;2.328
1023;15;43;1.353
1024;16;43;0.495
1025;17;43;0.0
1026;18;43;0.0
1027;19;43;0.0
1028;20;43;0.0
1029;21;43;0.0
1030;22;43;0.0
1031;23;43;0.0
1032;24;43;0.0
