hour_of_the_year;hour_of_the_day;day;pv_generation
2161;1;91;0.0
2162;2;91;0.0
2163;3;91;0.0
2164;4;91;0.0
2165;5;91;0.0
2166;6;91;0.206
2167;7;91;1.366
2168;8;91;3.002
2169;9;91;4.881
2170;10;91;6.904
2171;11;91;7.604
2172;12;91;7.718
2173;13;91;7.321
2174;14;91;6.472
2175;15;91;5.114
2176;16;91;3.271
2177;17;91;1.29
2178;18;91;0.044
2179;19;91;0.0
2180;20;91;0.0
2181;21;91;0.0
2182;22;91;0.0
2183;23;91;0.0
2184;24;91;0.0
