hour_of_the_year;hour_of_the_day;day;pv_generation
1417;1;60;0.0
1418;2;60;0.0
1419;3;60;0.0
1420;4;60;0.0
1421;5;60;0.0
1422;6;60;0.0
1423;7;60;0.089
1424;8;60;0.432
1425;9;60;0.756
1426;10;60;0.989
1427;11;60;1.189
1428;12;60;1.221
1429;13;60;0.927
1430;14;60;0.675
1431;15;60;0.425
1432;16;60;0.212
1433;17;60;0.008
1434;18;60;0.0
1435;19;60;0.0
1436;20;60;0.0
1437;21;60;0.0
1438;22;60;0.0
1439;23;60;0.0
1440;24;60;0.0
