hour_of_the_year;hour_of_the_day;day;pv_generation
961;1;41;0.0
962;2;41;0.0
963;3;41;0.0
964;4;41;0.0
965;5;41;0.0
966;6;41;0.0
967;7;41;0.005
968;8;41;0.606
969;9;41;2.606
970;10;41;4.666
971;11;41;4.445
972;12;41;3.501
973;13;41;2.316
974;14;41;1.707
975;15;41;0.865
976;16;41;0.175
977;17;41;0.0
978;18;41;0.0
979;19;41;0.0
980;20;41;0.0
981;21;41;0.0
982;22;41;0.0
983;23;41;0.0
984;24;41;0.0
