hour_of_the_year;hour_of_the_day;day;pv_generation
121;1;6;0.0
122;2;6;0.0
123;3;6;0.0
124;4;6;0.0
125;5;6;0.0
126;6;6;0.0
127;7;6;0.0
128;8;6;0.022
129;9;6;0.277
130;10;6;0.628
131;11;6;0.945
132;12;6;1.129
133;13;6;0.995
134;14;6;0.723
135;15;6;0.261
136;16;6;0.0
137;17;6;0.0
138;18;6;0.0
139;19;6;0.0
140;20;6;0.0
141;21;6;0.0
142;22;6;0.0
143;23;6;0.0
144;24;6;0.0
