hour_of_the_year;hour_of_the_day;day;pv_generation
8017;1;335;0.0
8018;2;335;0.0
8019;3;335;0.0
8020;4;335;0.0
8021;5;335;0.0
8022;6;335;0.0
8023;7;335;0.0
8024;8;335;0.028
8025;9;335;0.213
8026;10;335;0.387
8027;11;335;0.548
8028;12;335;0.647
8029;13;335;0.609
8030;14;335;0.415
8031;15;335;0.138
8032;16;335;0.0
8033;17;335;0.0
8034;18;335;0.0
8035;19;335;0.0
8036;20;335;0.0
8037;21;335;0.0
8038;22;335;0.0
8039;23;335;0.0
8040;24;335;0.0
