hour_of_the_year;hour_of_the_day;day;pv_generation
3265;1;137;0.0
3266;2;137;0.0
3267;3;137;0.0
3268;4;137;0.0
3269;5;137;0.253
3270;6;137;1.134
3271;7;137;2.84
3272;8;137;4.409
3273;9;137;5.563
3274;10;137;5.955
3275;11;137;5.536
3276;12;137;4.552
3277;13;137;3.723
3278;14;137;3.106
3279;15;137;2.411
3280;16;137;1.905
3281;17;137;1.186
3282;18;137;0.444
3283;19;137;0.032
3284;20;137;0.0
3285;21;137;0.0
3286;22;137;0.0
3287;23;137;0.0
3288;24;137;0.0
