hour_of_the_year;hour_of_the_day;day;pv_generation
6361;1;266;0.0
6362;2;266;0.0
6363;3;266;0.0
6364;4;266;0.0
6365;5;266;0.0
6366;6;266;0.0
6367;7;266;0.169
6368;8;266;0.388
6369;9;266;0.67
6370;10;266;0.989
6371;11;266;1.188
6372;12;266;1.321
6373;13;266;1.289
6374;14;266;1.278
6375;15;266;1.517
6376;16;266;1.291
6377;17;266;0.374
6378;18;266;0.0
6379;19;266;0.0
6380;20;266;0.0
6381;21;266;0.0
6382;22;266;0.0
6383;23;266;0.0
6384;24;266;0.0
