hour_of_the_year;hour_of_the_day;day;pv_generation
1825;1;77;0.0
1826;2;77;0.0
1827;3;77;0.0
1828;4;77;0.0
1829;5;77;0.0
1830;6;77;0.012
1831;7;77;0.732
1832;8;77;2.5
1833;9;77;4.3
1834;10;77;4.809
1835;11;77;4.898
1836;12;77;4.87
1837;13;77;4.675
1838;14;77;3.968
1839;15;77;3.021
1840;16;77;1.77
1841;17;77;0.469
1842;18;77;0.0
1843;19;77;0.0
1844;20;77;0.0
1845;21;77;0.0
1846;22;77;0.0
1847;23;77;0.0
1848;24;77;0.0
