hour_of_the_year;hour_of_the_day;day;pv_generation
4921;1;206;0.0
4922;2;206;0.0
4923;3;206;0.0
4924;4;206;0.0
4925;5;206;0.253
4926;6;206;0.95
4927;7;206;2.367
4928;8;206;3.675
4929;9;206;4.948
4930;10;206;5.925
4931;11;206;6.482
4932;12;206;6.404
4933;13;206;5.761
4934;14;206;4.838
4935;15;206;3.619
4936;16;206;2.431
4937;17;206;1.447
4938;18;206;0.589
4939;19;206;0.071
4940;20;206;0.0
4941;21;206;0.0
4942;22;206;0.0
4943;23;206;0.0
4944;24;206;0.0
