hour_of_the_year;hour_of_the_day;day;pv_generation
4825;1;202;0.0
4826;2;202;0.0
4827;3;202;0.0
4828;4;202;0.0
4829;5;202;0.06
4830;6;202;0.395
4831;7;202;0.799
4832;8;202;1.48
4833;9;202;2.511
4834;10;202;3.748
4835;11;202;4.261
4836;12;202;5.015
4837;13;202;5.155
4838;14;202;4.393
4839;15;202;3.448
4840;16;202;2.835
4841;17;202;1.818
4842;18;202;0.683
4843;19;202;0.088
4844;20;202;0.0
4845;21;202;0.0
4846;22;202;0.0
4847;23;202;0.0
4848;24;202;0.0
