hour_of_the_year;hour_of_the_day;day;pv_generation
2929;1;123;0.0
2930;2;123;0.0
2931;3;123;0.0
2932;4;123;0.0
2933;5;123;0.014
2934;6;123;0.263
2935;7;123;0.733
2936;8;123;1.751
2937;9;123;2.873
2938;10;123;3.767
2939;11;123;4.527
2940;12;123;4.675
2941;13;123;4.736
2942;14;123;3.908
2943;15;123;3.022
2944;16;123;2.225
2945;17;123;1.23
2946;18;123;0.363
2947;19;123;0.0
2948;20;123;0.0
2949;21;123;0.0
2950;22;123;0.0
2951;23;123;0.0
2952;24;123;0.0
