hour_of_the_year;hour_of_the_day;day;pv_generation
2089;1;88;0.0
2090;2;88;0.0
2091;3;88;0.0
2092;4;88;0.0
2093;5;88;0.0
2094;6;88;0.21
2095;7;88;1.821
2096;8;88;3.967
2097;9;88;6.128
2098;10;88;7.265
2099;11;88;7.869
2100;12;88;7.973
2101;13;88;7.589
2102;14;88;6.72
2103;15;88;5.346
2104;16;88;3.487
2105;17;88;1.361
2106;18;88;0.027
2107;19;88;0.0
2108;20;88;0.0
2109;21;88;0.0
2110;22;88;0.0
2111;23;88;0.0
2112;24;88;0.0
