hour_of_the_year;hour_of_the_day;day;pv_generation
4753;1;199;0.0
4754;2;199;0.0
4755;3;199;0.0
4756;4;199;0.0
4757;5;199;0.241
4758;6;199;0.761
4759;7;199;1.647
4760;8;199;2.932
4761;9;199;4.412
4762;10;199;5.909
4763;11;199;6.749
4764;12;199;6.948
4765;13;199;6.715
4766;14;199;6.129
4767;15;199;5.109
4768;16;199;3.709
4769;17;199;2.137
4770;18;199;0.729
4771;19;199;0.118
4772;20;199;0.0
4773;21;199;0.0
4774;22;199;0.0
4775;23;199;0.0
4776;24;199;0.0
