hour_of_the_year;hour_of_the_day;day;pv_generation
2833;1;119;0.0
2834;2;119;0.0
2835;3;119;0.0
2836;4;119;0.0
2837;5;119;0.024
2838;6;119;0.468
2839;7;119;1.404
2840;8;119;2.241
2841;9;119;2.697
2842;10;119;2.652
2843;11;119;2.706
2844;12;119;2.983
2845;13;119;3.125
2846;14;119;2.916
2847;15;119;2.072
2848;16;119;1.3
2849;17;119;0.654
2850;18;119;0.21
2851;19;119;0.0
2852;20;119;0.0
2853;21;119;0.0
2854;22;119;0.0
2855;23;119;0.0
2856;24;119;0.0
