hour_of_the_year;hour_of_the_day;day;pv_generation
3745;1;157;0.0
3746;2;157;0.0
3747;3;157;0.0
3748;4;157;0.003
3749;5;157;0.405
3750;6;157;1.258
3751;7;157;2.21
3752;8;157;2.946
3753;9;157;3.481
3754;10;157;4.152
3755;11;157;3.531
3756;12;157;2.393
3757;13;157;1.638
3758;14;157;1.428
3759;15;157;1.252
3760;16;157;1.068
3761;17;157;0.903
3762;18;157;0.448
3763;19;157;0.082
3764;20;157;0.0
3765;21;157;0.0
3766;22;157;0.0
3767;23;157;0.0
3768;24;157;0.0
