hour_of_the_year;hour_of_the_day;day;pv_generation
2545;1;107;0.0
2546;2;107;0.0
2547;3;107;0.0
2548;4;107;0.0
2549;5;107;0.0
2550;6;107;0.275
2551;7;107;1.075
2552;8;107;2.661
2553;9;107;5.028
2554;10;107;6.229
2555;11;107;6.435
2556;12;107;6.073
2557;13;107;5.842
2558;14;107;5.323
2559;15;107;4.391
2560;16;107;3.105
2561;17;107;1.532
2562;18;107;0.24
2563;19;107;0.0
2564;20;107;0.0
2565;21;107;0.0
2566;22;107;0.0
2567;23;107;0.0
2568;24;107;0.0
