hour_of_the_year;hour_of_the_day;day;pv_generation
2617;1;110;0.0
2618;2;110;0.0
2619;3;110;0.0
2620;4;110;0.0
2621;5;110;0.011
2622;6;110;0.707
2623;7;110;2.653
2624;8;110;4.585
2625;9;110;6.096
2626;10;110;7.131
2627;11;110;7.689
2628;12;110;7.794
2629;13;110;7.464
2630;14;110;6.683
2631;15;110;5.446
2632;16;110;3.77
2633;17;110;1.809
2634;18;110;0.207
2635;19;110;0.0
2636;20;110;0.0
2637;21;110;0.0
2638;22;110;0.0
2639;23;110;0.0
2640;24;110;0.0
