hour_of_the_year;hour_of_the_day;day;pv_generation
7873;1;329;0.0
7874;2;329;0.0
7875;3;329;0.0
7876;4;329;0.0
7877;5;329;0.0
7878;6;329;0.0
7879;7;329;0.0
7880;8;329;0.427
7881;9;329;1.737
7882;10;329;3.305
7883;11;329;4.372
7884;12;329;4.798
7885;13;329;4.398
7886;14;329;3.268
7887;15;329;1.674
7888;16;329;0.146
7889;17;329;0.0
7890;18;329;0.0
7891;19;329;0.0
7892;20;329;0.0
7893;21;329;0.0
7894;22;329;0.0
7895;23;329;0.0
7896;24;329;0.0
