hour_of_the_year;hour_of_the_day;day;pv_generation
8497;1;355;0.0
8498;2;355;0.0
8499;3;355;0.0
8500;4;355;0.0
8501;5;355;0.0
8502;6;355;0.0
8503;7;355;0.0
8504;8;355;0.019
8505;9;355;0.367
8506;10;355;0.865
8507;11;355;1.051
8508;12;355;1.123
8509;13;355;1.014
8510;14;355;0.965
8511;15;355;0.73
8512;16;355;0.001
8513;17;355;0.0
8514;18;355;0.0
8515;19;355;0.0
8516;20;355;0.0
8517;21;355;0.0
8518;22;355;0.0
8519;23;355;0.0
8520;24;355;0.0
