hour_of_the_year;hour_of_the_day;day;pv_generation
6481;1;271;0.0
6482;2;271;0.0
6483;3;271;0.0
6484;4;271;0.0
6485;5;271;0.0
6486;6;271;0.014
6487;7;271;0.718
6488;8;271;2.235
6489;9;271;3.882
6490;10;271;5.17
6491;11;271;5.823
6492;12;271;5.539
6493;13;271;5.097
6494;14;271;5.515
6495;15;271;4.549
6496;16;271;2.765
6497;17;271;0.711
6498;18;271;0.0
6499;19;271;0.0
6500;20;271;0.0
6501;21;271;0.0
6502;22;271;0.0
6503;23;271;0.0
6504;24;271;0.0
