hour_of_the_year;hour_of_the_day;day;pv_generation
7849;1;328;0.0
7850;2;328;0.0
7851;3;328;0.0
7852;4;328;0.0
7853;5;328;0.0
7854;6;328;0.0
7855;7;328;0.0
7856;8;328;0.326
7857;9;328;1.482
7858;10;328;2.653
7859;11;328;3.631
7860;12;328;4.041
7861;13;328;3.39
7862;14;328;2.147
7863;15;328;1.009
7864;16;328;0.089
7865;17;328;0.0
7866;18;328;0.0
7867;19;328;0.0
7868;20;328;0.0
7869;21;328;0.0
7870;22;328;0.0
7871;23;328;0.0
7872;24;328;0.0
