hour_of_the_year;hour_of_the_day;day;pv_generation
4417;1;185;0.0
4418;2;185;0.0
4419;3;185;0.0
4420;4;185;0.005
4421;5;185;0.31
4422;6;185;1.09
4423;7;185;2.899
4424;8;185;4.598
4425;9;185;5.92
4426;10;185;6.838
4427;11;185;7.343
4428;12;185;7.444
4429;13;185;7.153
4430;14;185;6.451
4431;15;185;5.376
4432;16;185;3.936
4433;17;185;2.252
4434;18;185;0.665
4435;19;185;0.185
4436;20;185;0.0
4437;21;185;0.0
4438;22;185;0.0
4439;23;185;0.0
4440;24;185;0.0
