hour_of_the_year;hour_of_the_day;day;pv_generation
6793;1;284;0.0
6794;2;284;0.0
6795;3;284;0.0
6796;4;284;0.0
6797;5;284;0.0
6798;6;284;0.0
6799;7;284;1.221
6800;8;284;3.522
6801;9;284;5.313
6802;10;284;6.463
6803;11;284;7.058
6804;12;284;7.09
6805;13;284;6.703
6806;14;284;5.946
6807;15;284;4.592
6808;16;284;2.712
6809;17;284;0.42
6810;18;284;0.0
6811;19;284;0.0
6812;20;284;0.0
6813;21;284;0.0
6814;22;284;0.0
6815;23;284;0.0
6816;24;284;0.0
