hour_of_the_year;hour_of_the_day;day;pv_generation
4777;1;200;0.0
4778;2;200;0.0
4779;3;200;0.0
4780;4;200;0.0
4781;5;200;0.268
4782;6;200;0.977
4783;7;200;1.926
4784;8;200;2.515
4785;9;200;3.427
4786;10;200;3.989
4787;11;200;4.906
4788;12;200;5.069
4789;13;200;5.178
4790;14;200;4.875
4791;15;200;4.312
4792;16;200;3.208
4793;17;200;1.882
4794;18;200;0.728
4795;19;200;0.128
4796;20;200;0.0
4797;21;200;0.0
4798;22;200;0.0
4799;23;200;0.0
4800;24;200;0.0
