hour_of_the_year;hour_of_the_day;day;pv_generation
3073;1;129;0.0
3074;2;129;0.0
3075;3;129;0.0
3076;4;129;0.0
3077;5;129;0.176
3078;6;129;1.051
3079;7;129;2.899
3080;8;129;4.509
3081;9;129;5.475
3082;10;129;6.654
3083;11;129;6.53
3084;12;129;6.091
3085;13;129;5.779
3086;14;129;5.045
3087;15;129;3.906
3088;16;129;2.703
3089;17;129;1.526
3090;18;129;0.496
3091;19;129;0.02
3092;20;129;0.0
3093;21;129;0.0
3094;22;129;0.0
3095;23;129;0.0
3096;24;129;0.0
