hour_of_the_year;hour_of_the_day;day;pv_generation
3145;1;132;0.0
3146;2;132;0.0
3147;3;132;0.0
3148;4;132;0.0
3149;5;132;0.022
3150;6;132;0.237
3151;7;132;0.575
3152;8;132;0.949
3153;9;132;2.142
3154;10;132;3.902
3155;11;132;4.489
3156;12;132;3.879
3157;13;132;3.841
3158;14;132;3.627
3159;15;132;3.055
3160;16;132;2.115
3161;17;132;1.222
3162;18;132;0.471
3163;19;132;0.029
3164;20;132;0.0
3165;21;132;0.0
3166;22;132;0.0
3167;23;132;0.0
3168;24;132;0.0
