hour_of_the_year;hour_of_the_day;day;pv_generation
457;1;20;0.0
458;2;20;0.0
459;3;20;0.0
460;4;20;0.0
461;5;20;0.0
462;6;20;0.0
463;7;20;0.0
464;8;20;0.422
465;9;20;1.497
466;10;20;2.412
467;11;20;2.818
468;12;20;2.46
469;13;20;1.904
470;14;20;1.243
471;15;20;0.594
472;16;20;0.047
473;17;20;0.0
474;18;20;0.0
475;19;20;0.0
476;20;20;0.0
477;21;20;0.0
478;22;20;0.0
479;23;20;0.0
480;24;20;0.0
