hour_of_the_year;hour_of_the_day;day;pv_generation
553;1;24;0.0
554;2;24;0.0
555;3;24;0.0
556;4;24;0.0
557;5;24;0.0
558;6;24;0.0
559;7;24;0.0
560;8;24;0.622
561;9;24;2.216
562;10;24;4.078
563;11;24;5.219
564;12;24;5.365
565;13;24;3.827
566;14;24;2.271
567;15;24;0.936
568;16;24;0.099
569;17;24;0.0
570;18;24;0.0
571;19;24;0.0
572;20;24;0.0
573;21;24;0.0
574;22;24;0.0
575;23;24;0.0
576;24;24;0.0
