hour_of_the_year;hour_of_the_day;day;pv_generation
1537;1;65;0.0
1538;2;65;0.0
1539;3;65;0.0
1540;4;65;0.0
1541;5;65;0.0
1542;6;65;0.0
1543;7;65;1.315
1544;8;65;3.533
1545;9;65;4.857
1546;10;65;5.839
1547;11;65;5.834
1548;12;65;5.316
1549;13;65;4.293
1550;14;65;3.109
1551;15;65;2.106
1552;16;65;1.222
1553;17;65;0.361
1554;18;65;0.0
1555;19;65;0.0
1556;20;65;0.0
1557;21;65;0.0
1558;22;65;0.0
1559;23;65;0.0
1560;24;65;0.0
