hour_of_the_year;hour_of_the_day;day;pv_generation
1945;1;82;0.0
1946;2;82;0.0
1947;3;82;0.0
1948;4;82;0.0
1949;5;82;0.0
1950;6;82;0.152
1951;7;82;2.095
1952;8;82;4.273
1953;9;82;5.971
1954;10;82;7.108
1955;11;82;7.725
1956;12;82;7.84
1957;13;82;7.466
1958;14;82;6.599
1959;15;82;5.217
1960;16;82;3.334
1961;17;82;1.181
1962;18;82;0.0
1963;19;82;0.0
1964;20;82;0.0
1965;21;82;0.0
1966;22;82;0.0
1967;23;82;0.0
1968;24;82;0.0
