hour_of_the_year;hour_of_the_day;day;pv_generation
1345;1;57;0.0
1346;2;57;0.0
1347;3;57;0.0
1348;4;57;0.0
1349;5;57;0.0
1350;6;57;0.0
1351;7;57;1.144
1352;8;57;3.732
1353;9;57;5.192
1354;10;57;6.595
1355;11;57;7.488
1356;12;57;7.608
1357;13;57;7.166
1358;14;57;6.216
1359;15;57;4.626
1360;16;57;2.374
1361;17;57;0.28
1362;18;57;0.0
1363;19;57;0.0
1364;20;57;0.0
1365;21;57;0.0
1366;22;57;0.0
1367;23;57;0.0
1368;24;57;0.0
