hour_of_the_year;hour_of_the_day;day;pv_generation
3385;1;142;0.0
3386;2;142;0.0
3387;3;142;0.0
3388;4;142;0.0
3389;5;142;0.067
3390;6;142;0.368
3391;7;142;0.826
3392;8;142;1.339
3393;9;142;2.256
3394;10;142;4.028
3395;11;142;5.383
3396;12;142;5.075
3397;13;142;4.922
3398;14;142;4.528
3399;15;142;3.761
3400;16;142;2.816
3401;17;142;1.464
3402;18;142;0.6
3403;19;142;0.088
3404;20;142;0.0
3405;21;142;0.0
3406;22;142;0.0
3407;23;142;0.0
3408;24;142;0.0
