hour_of_the_year;hour_of_the_day;day;pv_generation
2497;1;105;0.0
2498;2;105;0.0
2499;3;105;0.0
2500;4;105;0.0
2501;5;105;0.0
2502;6;105;0.363
2503;7;105;1.635
2504;8;105;3.832
2505;9;105;5.983
2506;10;105;7.186
2507;11;105;7.791
2508;12;105;7.931
2509;13;105;7.526
2510;14;105;6.589
2511;15;105;5.21
2512;16;105;3.473
2513;17;105;1.629
2514;18;105;0.197
2515;19;105;0.0
2516;20;105;0.0
2517;21;105;0.0
2518;22;105;0.0
2519;23;105;0.0
2520;24;105;0.0
