hour_of_the_year;hour_of_the_day;day;pv_generation
8737;1;365;0.0
8738;2;365;0.0
8739;3;365;0.0
8740;4;365;0.0
8741;5;365;0.0
8742;6;365;0.0
8743;7;365;0.0
8744;8;365;0.679
8745;9;365;3.18
8746;10;365;5.038
8747;11;365;5.51
8748;12;365;5.136
8749;13;365;4.622
8750;14;365;3.498
8751;15;365;1.641
8752;16;365;0.049
8753;17;365;0.0
8754;18;365;0.0
8755;19;365;0.0
8756;20;365;0.0
8757;21;365;0.0
8758;22;365;0.0
8759;23;365;0.0
8760;24;365;0.0
